id,groupName,groupType,username,createdAt,replyTo,text,expectedImportance,expectedCategory,scenarioTag,notes,baseScoreBeforeReactions,baseScore,reactionBoost,finalScore,signalCategory,signalConfidence,reactionCounts,matchedRules
stress_0325,Bracket Weekend,Intramural tournament group,Luke,2026-04-28T00:51:00.000Z,,formal apology incoming,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,"{""😂"":1,""💀"":1}",event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0326,Arena Concert Run,Concert/festival group,Nate,2026-04-28T00:55:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,"{""😂"":1}",event.social-anchor:12
stress_0327,Reservation Roulette,Restaurant/dinner reservation group,Nate,2026-04-28T00:59:00.000Z,msg_03863,9 is crazy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38; noise.vague-short:-12
stress_0328,PCB Spring Break,Spring break/trip planning group,Cam,2026-04-28T01:03:00.000Z,,meeting my downfall rn,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,26,26,3,29,noise,100,"{""💀"":1,""🔥"":1}",normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0329,Morning Lift Crew,Gym/workout group,Ava,2026-04-28T01:07:00.000Z,,party animal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
stress_0330,Ava Birthday Ops,Birthday/event planning group,Nick,2026-04-28T01:11:00.000Z,,party animal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
stress_0331,Pledge Class 28,Fraternity pledge chat,Cam,2026-04-28T01:15:00.000Z,,tomorrow gonna be wild,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},time.relative:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0332,Kappa Event Crew,Sorority event planning chat,Chris,2026-04-28T01:19:00.000Z,,chapter of my villain arc starts tonight,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,8,8,noise,24,"{""💀"":2,""🔥"":4,""😂"":1}",event.social-anchor:12; time.relative:8; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0333,Downtown Survivors,College friend group,Riley,2026-04-28T01:23:00.000Z,,birthday suit formal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,"{""💀"":1}",event.social-anchor:12
stress_0334,Campus Volunteer Board,Student organization/club,Jake,2026-04-28T01:27:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,{},event.social-anchor:12
stress_0335,Club Soccer,Sports team,Mia,2026-04-28T01:31:00.000Z,,why is bro like this?,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38
stress_0336,Basement Set Team,DJ/promoter group,Noah,2026-04-28T01:35:00.000Z,,canvas is my enemy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,18,18,0,18,noise,29,{},deadline.payment:18
stress_0337,Econ 302 Project,Group project/class chat,Riley,2026-04-28T01:39:00.000Z,,canvas is my enemy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,18,18,0,18,noise,29,{},deadline.payment:18
stress_0338,Lot 14 Tailgate,Tailgate/party planning chat,Drew,2026-04-28T01:43:00.000Z,,this fit is formal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,"{""😂"":1}",event.social-anchor:12; noise.important-word-joke:-38
stress_0339,Apartment 4B,Apartment/roommate chat,Olivia,2026-04-28T01:47:00.000Z,,deadline for being washed is tonight,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},deadline.explicit:32; time.relative:8; deadline.date-context:18; noise.hype-only:-24; noise.important-word-joke:-38
stress_0340,The Big One,Large chaotic general social chat,Mia,2026-04-28T01:51:00.000Z,,meeting my downfall rn,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,26,26,0,26,noise,100,{},normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0341,Rush Week Leads,Recruitment logistics chat,Sam,2026-04-28T01:55:00.000Z,,doors at 8 to my downfall,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,26,26,0,26,noise,100,{},event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0342,Formal Bus 2,Event transportation chat,Grace,2026-04-28T01:59:00.000Z,,bro said formal like he owns the place,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
stress_0343,Intramural Hoops,Sports pickup team,Grace,2026-04-28T02:03:00.000Z,,need drivers for the struggle bus,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,58,58,3,61,request,83,"{""😂"":1,""💀"":2,""🔥"":1}",request.concrete-need:28; logistics.transport:20; request.object-action:10
stress_0344,House Dinner Crew,Food/social planning chat,Olivia,2026-04-28T02:07:00.000Z,,utilities? bro has none,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,28,28,12,40,deadline,55,"{""😂"":4,""🔥"":4}",deadline.payment:18; question.intent:10
stress_0345,Weekend Festival Run,Festival/social trip chat,Ethan,2026-04-28T02:11:00.000Z,,he needs to be stopped,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38
stress_0346,St. Mark Newman Center,Church/Catholic center group,Jake,2026-04-28T02:15:00.000Z,msg_02711,retreat from my responsibilities,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,3,15,noise,28,"{""💀"":2,""🔥"":1,""😂"":4}",event.social-anchor:12
stress_0347,Pre-Med Service Crew,Pre-med volunteering group,Chris,2026-04-28T02:19:00.000Z,msg_02997,birthday suit formal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,{},event.social-anchor:12
stress_0348,Senior Design Lab,Engineering lab/project team,Grace,2026-04-28T02:23:00.000Z,,why is bro like this?,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38
stress_0349,Maple Hall 3,Dorm floor chat,Luke,2026-04-28T02:27:00.000Z,msg_03263,utilities? bro has none,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,28,28,0,28,deadline,55,{},deadline.payment:18; question.intent:10
stress_0350,Bracket Weekend,Intramural tournament group,Ava,2026-04-28T02:31:00.000Z,,reservation for one brain cell,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,{},event.social-anchor:12
stress_0351,Arena Concert Run,Concert/festival group,Jordan,2026-04-28T02:35:00.000Z,,practice? never heard of her,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
stress_0352,Reservation Roulette,Restaurant/dinner reservation group,Luke,2026-04-28T02:39:00.000Z,stress_0102,this fit is formal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
stress_0353,PCB Spring Break,Spring break/trip planning group,Jordan,2026-04-28T02:43:00.000Z,msg_04082,practice? never heard of her,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
stress_0354,Morning Lift Crew,Gym/workout group,Lena,2026-04-28T02:47:00.000Z,,formal apology incoming,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0355,Ava Birthday Ops,Birthday/event planning group,Sophia,2026-04-28T02:51:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,{},event.social-anchor:12
stress_0356,Pledge Class 28,Fraternity pledge chat,Logan,2026-04-28T02:55:00.000Z,,this fit is formal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
stress_0357,Kappa Event Crew,Sorority event planning chat,Bella,2026-04-28T02:59:00.000Z,,he needs to be stopped,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38
stress_0358,Downtown Survivors,College friend group,Jordan,2026-04-28T03:03:00.000Z,,Friday was insane,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},time.weekday:7; noise.hype-only:-24; noise.important-word-joke:-38
stress_0359,Campus Volunteer Board,Student organization/club,Ethan,2026-04-28T03:07:00.000Z,,practice? never heard of her,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,30,30,0,30,question,64,"{""😂"":2}",event.social-anchor:12; question.intent:10; question.event-context:8
stress_0360,Club Soccer,Sports team,Sam,2026-04-28T03:11:00.000Z,,who let him cook?,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38; noise.casual-question:-14; noise.vague-short:-12
stress_0361,Basement Set Team,DJ/promoter group,Ethan,2026-04-28T03:15:00.000Z,msg_00948,who let him cook?,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38; noise.casual-question:-14; noise.vague-short:-12
stress_0362,Econ 302 Project,Group project/class chat,Bella,2026-04-28T03:19:00.000Z,,this fit is formal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
stress_0363,Lot 14 Tailgate,Tailgate/party planning chat,Luke,2026-04-28T03:23:00.000Z,,this fit is formal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,6,6,noise,23,"{""😂"":3,""💀"":2,""🔥"":2}",event.social-anchor:12; noise.important-word-joke:-38
stress_0364,Apartment 4B,Apartment/roommate chat,Jake,2026-04-28T03:27:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,"{""💀"":4,""😂"":2}",event.social-anchor:12
stress_0365,The Big One,Large chaotic general social chat,Riley,2026-04-28T03:31:00.000Z,,rush hour traffic sucks,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0366,Rush Week Leads,Recruitment logistics chat,Lena,2026-04-28T03:35:00.000Z,,rush hour traffic sucks,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0367,Formal Bus 2,Event transportation chat,Grace,2026-04-28T03:39:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,3,15,noise,28,"{""💀"":4,""🔥"":1,""😂"":1}",event.social-anchor:12
stress_0368,Intramural Hoops,Sports pickup team,Quinn,2026-04-28T03:43:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,0,12,noise,26,"{""😂"":2}",event.social-anchor:12
stress_0369,House Dinner Crew,Food/social planning chat,Luke,2026-04-28T03:47:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,8,20,noise,30,"{""🔥"":3,""💀"":4}",event.social-anchor:12
stress_0370,Weekend Festival Run,Festival/social trip chat,Grace,2026-04-28T03:51:00.000Z,,tickets to the downfall,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,"{""😂"":2}",deadline.payment:18; noise.hype-only:-24; noise.important-word-joke:-38
stress_0371,St. Mark Newman Center,Church/Catholic center group,Tessa,2026-04-28T03:55:00.000Z,,deadline for being washed is tonight,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,8,8,noise,24,"{""😂"":2,""🔥"":4,""💀"":1}",deadline.explicit:32; time.relative:8; deadline.date-context:18; noise.hype-only:-24; noise.important-word-joke:-38
stress_0372,Pre-Med Service Crew,Pre-med volunteering group,Marcus,2026-04-28T03:59:00.000Z,,Friday was insane,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},time.weekday:7; noise.hype-only:-24; noise.important-word-joke:-38
stress_0373,Senior Design Lab,Engineering lab/project team,Lena,2026-04-28T04:03:00.000Z,,kickoff to being washed,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.hype-only:-24; noise.important-word-joke:-38
stress_0374,Maple Hall 3,Dorm floor chat,Luke,2026-04-28T04:07:00.000Z,msg_03324,utilities? bro has none,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,28,28,0,28,deadline,55,{},deadline.payment:18; question.intent:10
stress_0375,Bracket Weekend,Intramural tournament group,Tessa,2026-04-28T04:11:00.000Z,,9 is crazy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,3,3,noise,22,"{""💀"":3,""😂"":1,""🔥"":1}",noise.important-word-joke:-38; noise.vague-short:-12
stress_0376,Arena Concert Run,Concert/festival group,Nate,2026-04-28T04:15:00.000Z,,rush hour traffic sucks,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0377,Reservation Roulette,Restaurant/dinner reservation group,Zoe,2026-04-28T04:19:00.000Z,,meeting my downfall rn,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,26,26,0,26,noise,100,{},normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0378,PCB Spring Break,Spring break/trip planning group,Tessa,2026-04-28T04:23:00.000Z,,practice? never heard of her,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,30,30,0,30,question,64,{},event.social-anchor:12; question.intent:10; question.event-context:8
stress_0379,Morning Lift Crew,Gym/workout group,Luke,2026-04-28T04:27:00.000Z,,why is bro like this?,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,6,6,noise,23,"{""😂"":1,""🔥"":2}",question.intent:10; noise.important-word-joke:-38
stress_0380,Ava Birthday Ops,Birthday/event planning group,Bella,2026-04-28T04:31:00.000Z,,canvas is my enemy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,18,18,0,18,noise,29,{},deadline.payment:18
stress_0381,Pledge Class 28,Fraternity pledge chat,Sophia,2026-04-28T04:35:00.000Z,,formal apology incoming,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0382,Kappa Event Crew,Sorority event planning chat,Ava,2026-04-28T04:39:00.000Z,msg_00262,rush hour traffic sucks,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0383,Downtown Survivors,College friend group,Cam,2026-04-28T04:43:00.000Z,,bring plates for my ego,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,53,53,3,56,logistics,64,"{""💀"":5,""🔥"":1,""😂"":1}",logistics.supplies:25; logistics.direct-supply-command:28
stress_0384,Campus Volunteer Board,Student organization/club,Jake,2026-04-28T04:47:00.000Z,,9 is crazy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38; noise.vague-short:-12
stress_0385,Club Soccer,Sports team,Cam,2026-04-28T04:51:00.000Z,,formal apology incoming,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0386,Basement Set Team,DJ/promoter group,Drew,2026-04-28T04:55:00.000Z,msg_00996,tickets to the downfall,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,"{""😂"":1}",deadline.payment:18; noise.hype-only:-24; noise.important-word-joke:-38
stress_0387,Econ 302 Project,Group project/class chat,Harper,2026-04-28T04:59:00.000Z,,need bro to retire,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38
stress_0388,Lot 14 Tailgate,Tailgate/party planning chat,Marcus,2026-04-28T05:03:00.000Z,,soundcheck for my mental breakdown,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,12,12,3,15,noise,28,"{""🔥"":1}",event.social-anchor:12
stress_0389,Apartment 4B,Apartment/roommate chat,Logan,2026-04-28T05:07:00.000Z,,party animal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38; noise.vague-short:-12
stress_0390,The Big One,Large chaotic general social chat,Harper,2026-04-28T05:11:00.000Z,msg_01710,can someone tell Tyler to stop yelling,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,8,8,noise,24,"{""💀"":2,""😂"":3,""🔥"":3}",question.intent:10; noise.important-word-joke:-38
stress_0391,Rush Week Leads,Recruitment logistics chat,Zoe,2026-04-28T05:15:00.000Z,,he needs to be stopped,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38
stress_0392,Formal Bus 2,Event transportation chat,Noah,2026-04-28T05:19:00.000Z,,rush hour traffic sucks,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0393,Intramural Hoops,Sports pickup team,Sam,2026-04-28T05:23:00.000Z,,can someone tell Tyler to stop yelling,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38
stress_0394,House Dinner Crew,Food/social planning chat,Tessa,2026-04-28T05:27:00.000Z,,Friday was insane,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},time.weekday:7; noise.hype-only:-24; noise.important-word-joke:-38
stress_0395,Weekend Festival Run,Festival/social trip chat,Mason,2026-04-28T05:31:00.000Z,,9 is crazy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38; noise.vague-short:-12
stress_0396,St. Mark Newman Center,Church/Catholic center group,Jake,2026-04-28T05:35:00.000Z,msg_02748,utilities? bro has none,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,28,28,6,34,deadline,55,"{""🔥"":2,""💀"":2,""😂"":1}",deadline.payment:18; question.intent:10
stress_0397,Pre-Med Service Crew,Pre-med volunteering group,Chris,2026-04-28T05:39:00.000Z,,tickets to the downfall,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},deadline.payment:18; noise.hype-only:-24; noise.important-word-joke:-38
stress_0398,Senior Design Lab,Engineering lab/project team,Noah,2026-04-28T05:43:00.000Z,,bro said formal like he owns the place,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
stress_0399,Maple Hall 3,Dorm floor chat,Ava,2026-04-28T05:47:00.000Z,,need bro to retire,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38
stress_0400,Bracket Weekend,Intramural tournament group,Sophia,2026-04-28T05:51:00.000Z,,canvas is my enemy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,18,18,8,26,deadline,44,"{""💀"":1,""😂"":3,""🔥"":3}",deadline.payment:18
stress_0401,Arena Concert Run,Concert/festival group,Tessa,2026-04-28T05:55:00.000Z,,formal apology incoming,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,"{""💀"":1}",event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0402,Reservation Roulette,Restaurant/dinner reservation group,Tessa,2026-04-28T05:59:00.000Z,,massive L tomorrow,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,8,8,3,11,noise,26,"{""😂"":1,""🔥"":1,""💀"":1}",time.relative:8
stress_0403,PCB Spring Break,Spring break/trip planning group,Zoe,2026-04-28T06:03:00.000Z,,he needs to be stopped,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.important-word-joke:-38
stress_0404,Morning Lift Crew,Gym/workout group,Mason,2026-04-28T06:07:00.000Z,,doors at 8 to my downfall,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,26,26,0,26,noise,100,{},event.social-anchor:12; event.starts-time:28; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0405,Ava Birthday Ops,Birthday/event planning group,Ava,2026-04-28T06:11:00.000Z,,utilities? bro has none,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,28,28,3,31,deadline,55,"{""💀"":2,""🔥"":1,""😂"":4}",deadline.payment:18; question.intent:10
stress_0406,Pledge Class 28,Fraternity pledge chat,Drew,2026-04-28T06:15:00.000Z,,meeting my downfall rn,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,26,26,0,26,noise,100,{},normalization.alias:4; event.social-anchor:12; event.meeting-time:24; time.explicit:12; event.concrete-time:16; domain.action-time:12; structure.concrete-details:8; noise.hype-only:-24; noise.important-word-joke:-38
stress_0407,Kappa Event Crew,Sorority event planning chat,Sophia,2026-04-28T06:19:00.000Z,,rush hour traffic sucks,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,6,6,noise,23,"{""🔥"":2,""💀"":2,""😂"":3}",event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0408,Downtown Survivors,College friend group,Chris,2026-04-28T06:23:00.000Z,,canvas is my enemy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,18,18,0,18,noise,29,{},deadline.payment:18
stress_0409,Campus Volunteer Board,Student organization/club,Nick,2026-04-28T06:27:00.000Z,,canvas is my enemy,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,18,18,0,18,noise,29,{},deadline.payment:18
stress_0410,Club Soccer,Sports team,Logan,2026-04-28T06:31:00.000Z,,can someone tell Tyler to stop yelling,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},question.intent:10; noise.important-word-joke:-38
stress_0411,Basement Set Team,DJ/promoter group,Jake,2026-04-28T06:35:00.000Z,msg_00908,this fit is formal,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.important-word-joke:-38
stress_0412,Econ 302 Project,Group project/class chat,Olivia,2026-04-28T06:39:00.000Z,,bro said formal like he owns the place,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,"{""😂"":1}",event.social-anchor:12; noise.important-word-joke:-38
stress_0413,Lot 14 Tailgate,Tailgate/party planning chat,Bella,2026-04-28T06:43:00.000Z,msg_01306,formal apology incoming,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},event.social-anchor:12; noise.hype-only:-24; noise.important-word-joke:-38
stress_0414,Apartment 4B,Apartment/roommate chat,Harper,2026-04-28T06:47:00.000Z,,kickoff to being washed,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,0,0,0,0,noise,20,{},noise.hype-only:-24; noise.important-word-joke:-38
stress_0415,The Big One,Large chaotic general social chat,Cam,2026-04-28T06:51:00.000Z,,massive L tomorrow,noise,noise,stress_false_positive_trap,Repeated false-positive trap variant,8,8,0,8,noise,24,{},time.relative:8
